DATE,CBBTCUSD,CBBCHUSD,CBCCIND,CBETHUSD,sp500,VIXCLS,T10YIE,DGS5,GOLDPMGBD230NLBM,SLVPRUSD,Fear&Greed
2018-02-01,9014.23,1254.86,4512.85001946,1017.48,2821.98,13.47,2.11,2.56,1078.58,17.19,30.0
2018-02-02,8787.52,1181.0,4455.29747044,911.99,2762.13,17.31,2.14,2.58,1071.18,17.135,15.0
2018-02-03,9240.0,1269.71,4655.89989817,969.4,2762.13,17.31,2.14,2.58,1071.18,17.135,40.0
2018-02-04,8167.91,1156.16,4168.79825416,826.0,2762.13,17.31,2.14,2.58,1071.18,17.135,24.0
2018-02-05,6905.19,880.0,3520.91953158,693.54,2648.94,37.32,2.1,2.5,1075.01,16.875,11.0
2018-02-06,7688.46,968.01,3834.5911523,783.83,2695.14,29.98,2.1,2.52,1079.63,16.805,8.0
2018-02-07,7575.75,955.0,3878.23963812,750.04,2681.66,27.73,2.1,2.57,1073.36,16.69,36.0
2018-02-08,8218.1,1278.0,4042.05012862,812.0,2581.0,33.46,2.09,2.57,1071.57,16.345,30.0
2018-02-09,8671.01,1299.83,4522.7993240000005,875.99,2619.55,29.06,2.05,2.52,1072.17,16.355,44.0
2018-02-10,8547.49,1239.7,4285.75777774,849.47,2619.55,29.06,2.05,2.52,1072.17,16.355,54.0
2018-02-11,8072.99,1210.0,4176.09485443,811.35,2619.55,29.06,2.05,2.52,1072.17,16.355,31.0
2018-02-12,8872.28,1279.39,4478.73801554,864.4,2656.0,25.61,2.07,2.56,1078.07,16.425,42.0
2018-02-13,8520.01,1219.82,4335.03154842,840.49,2662.94,24.97,2.05,2.54,1071.55,16.605,35.0
2018-02-14,9472.98,1355.0,4744.36238481,920.26,2698.63,19.26,2.09,2.65,1083.83,16.58,55.0
2018-02-15,10031.23,1358.72,5050.37687694,929.3,2731.2,19.13,2.11,2.65,1082.1,16.825,71.0
2018-02-16,10167.49,1533.0,5094.05663304,936.02,2732.22,19.46,2.09,2.63,1087.22,16.835,67.0
2018-02-17,11121.5,1546.35,5465.45044857,974.99,2732.22,19.46,2.09,2.63,1087.22,16.835,74.0
2018-02-18,10380.04,1452.97,5110.22772449,912.41,2732.22,19.46,2.09,2.63,1087.22,16.835,63.0
2018-02-19,11140.0,1523.14,5460.15469059,939.01,2732.22,19.46,2.09,2.63,1088.05,16.72,67.0
2018-02-20,11235.57,1386.99,5227.89269757,884.76,2716.26,20.6,2.1,2.65,1085.41,16.57,74.0
2018-02-21,10454.27,1284.73,4946.66951426,840.34,2701.33,20.02,2.12,2.69,1079.7,16.435,54.0
2018-02-22,9830.0,1210.0,4577.76119196,806.0,2703.96,18.72,2.11,2.66,1077.42,16.465,44.0
2018-02-23,10144.99,1252.01,4936.63478617,854.01,2747.3,16.49,2.12,2.62,1079.09,16.61,39.0
2018-02-24,9688.62,1178.0,4646.93948241,833.2,2747.3,16.49,2.12,2.62,1079.09,16.61,31.0
2018-02-25,9597.99,1173.02,4664.12938798,841.96,2747.3,16.49,2.12,2.62,1079.09,16.61,33.0
2018-02-26,10300.0,1245.62,4955.98986616,867.09,2779.6,15.8,2.13,2.6,1083.74,16.67,37.0
2018-02-27,10566.57,1230.01,5039.14935613,871.07,2744.28,18.59,2.13,2.67,1080.49,16.61,44.0
2018-02-28,10307.27,1195.94,4912.69397257,849.99,2713.83,19.85,2.12,2.65,1079.32,16.44,41.0
2018-03-01,10895.92,1283.33,5140.3531122,868.74,2677.67,22.47,2.1,2.58,1075.1,16.315,38.0
2018-03-02,11000.0,1275.12,5140.42146986,854.31,2691.25,19.59,2.12,2.63,1072.78,16.445,47.0
2018-03-03,11432.5,1269.24,5210.34602096,854.34,2691.25,19.59,2.12,2.63,1072.78,16.445,56.0
2018-03-04,11469.9,1280.01,5256.19911327,861.74,2691.25,19.59,2.12,2.63,1072.78,16.445,44.0
2018-03-05,11377.54,1263.0,5168.06735508,848.83,2720.94,18.73,2.13,2.65,1071.11,16.51,55.0
2018-03-06,10700.0,1206.22,4997.55325294,815.43,2728.12,18.36,2.12,2.65,1073.77,16.62,59.0
2018-03-07,9920.0,1095.3,4589.00949023,751.38,2726.8,17.76,2.13,2.65,1071.1,16.645,37.0
2018-03-08,9304.9,1032.0,4306.36640659,698.83,2738.97,16.54,2.11,2.63,1069.75,16.48,39.0
2018-03-09,9255.0,1067.18,4368.7804728,728.82,2786.57,14.64,2.12,2.65,1072.46,16.485,37.0
2018-03-10,8795.44,1003.01,3978.99043429,683.6,2786.57,14.64,2.12,2.65,1072.46,16.485,39.0
2018-03-11,9533.88,1138.05,4417.358890699999,719.8,2786.57,14.64,2.12,2.65,1072.46,16.485,40.0
2018-03-12,9120.0,1049.32,4225.99829361,696.51,2783.02,15.78,2.1,2.64,1070.89,16.455,41.0
2018-03-13,9145.41,1052.87,4222.51233496,690.39,2765.31,16.35,2.09,2.62,1068.52,16.51,41.0
2018-03-14,8207.03,947.0,3785.24546587,614.62,2749.48,17.23,2.07,2.61,1070.35,16.605,40.0
2018-03-15,8259.99,935.37,3794.83400472,610.99,2747.33,16.59,2.08,2.62,1068.32,16.52,32.0
2018-03-16,8275.0,970.51,3793.29904082,600.77,2752.01,15.8,2.08,2.65,1068.39,16.475,33.0
2018-03-17,7865.02,947.35,3572.07702964,549.79,2752.01,15.8,2.08,2.65,1068.39,16.475,31.0
2018-03-18,8192.0,931.99,3645.40924336,538.0,2752.01,15.8,2.08,2.65,1068.39,16.475,29.0
2018-03-19,8589.0,992.14,3812.64766953,555.55,2712.92,19.02,2.08,2.65,1065.14,16.285,29.0
2018-03-20,8900.0,1061.66,3933.43881244,558.0,2716.94,18.2,2.08,2.69,1067.55,16.25,37.0
2018-03-21,8891.81,1028.4,3924.92194466,559.98,2711.93,17.86,2.09,2.69,1075.71,16.245,36.0
2018-03-22,8715.09,1012.3,3832.39526076,539.89,2643.69,23.34,2.08,2.63,1080.47,16.52,36.0
2018-03-23,8927.1,1025.0,3906.91142516,543.04,2588.26,24.87,2.07,2.61,1091.42,16.53,28.0
2018-03-24,8531.34,971.51,3730.89138877,519.57,2588.26,24.87,2.07,2.61,1091.42,16.53,32.0
2018-03-25,8453.0,971.38,3715.00933915,522.55,2588.26,24.87,2.07,2.61,1091.42,16.53,30.0
2018-03-26,8145.0,914.0,3540.2265337,486.75,2658.55,21.03,2.08,2.64,1087.19,16.61,31.0
2018-03-27,7793.61,873.92,3353.15802618,449.0,2612.62,22.5,2.07,2.58,1082.42,16.64,24.0
2018-03-28,7942.72,859.08,3383.32878032,445.47,2605.0,22.87,2.05,2.59,1079.82,16.455,24.0
2018-03-29,7079.99,709.9,2974.54997483,383.29,2640.87,19.97,2.05,2.56,1074.57,16.28,18.0
2018-03-30,6848.01,696.6,2927.0524680999997,394.46,2640.87,19.97,2.05,2.56,1074.57,16.28,12.0
2018-03-31,6928.5,683.01,2944.62925718,394.54,2640.87,19.97,2.05,2.56,1074.57,16.28,16.0
2018-04-01,6816.01,641.54,2872.47088395,378.18,2640.87,19.97,2.05,2.56,1074.57,16.28,16.0
2018-04-02,7045.01,663.65,2958.35796605,384.0,2581.88,23.62,2.05,2.55,1074.57,16.28,11.0
2018-04-03,7424.9,708.5,3148.37341959,416.38,2614.45,21.1,2.08,2.6,1087.56,16.52,22.0
2018-04-04,6791.68,648.69,2872.28272519,378.43,2644.69,20.06,2.08,2.61,1087.09,16.46,22.0
2018-04-05,6785.85,641.35,2874.60923288,381.26,2662.84,18.94,2.08,2.64,1083.67,16.305,17.0
2018-04-06,6619.01,608.74,2793.5954607,370.32,2604.47,21.49,2.07,2.58,1085.33,16.275,19.0
2018-04-07,6894.01,639.4,2908.35931166,384.61,2604.47,21.49,2.07,2.58,1085.33,16.275,20.0
2018-04-08,7020.01,651.5,2975.33377002,399.9,2604.47,21.49,2.07,2.58,1085.33,16.275,17.0
2018-04-09,6771.13,637.2,2895.89742817,398.8,2613.16,21.77,2.07,2.6,1081.01,16.34,21.0
2018-04-10,6824.99,650.0,2942.47206489,415.45,2656.87,20.47,2.08,2.62,1082.81,16.49,18.0
2018-04-11,6942.99,667.87,3011.03108804,430.81,2642.19,20.24,2.11,2.62,1091.68,16.565,20.0
2018-04-12,7916.0,737.94,3425.73206185,493.41,2663.99,18.49,2.13,2.67,1089.31,16.655,18.0
2018-04-13,7893.19,741.25,3420.71039407,495.22,2656.3,17.41,2.13,2.67,1090.01,16.505,23.0
2018-04-14,8003.11,737.17,3463.48059546,502.4,2656.3,17.41,2.13,2.67,1090.01,16.505,50.0
2018-04-15,8355.25,779.86,3635.27128369,533.74,2656.3,17.41,2.13,2.67,1090.01,16.505,50.0
2018-04-16,8048.93,767.42,3503.21341888,511.28,2677.84,16.56,2.12,2.69,1089.33,16.6,50.0
2018-04-17,7892.1,757.21,3444.4241713,502.42,2706.39,15.25,2.14,2.68,1086.97,16.625,26.0
2018-04-18,8152.05,894.95,3606.18395346,525.89,2708.64,15.6,2.16,2.73,1090.89,16.945,24.0
2018-04-19,8274.0,963.81,3736.23236452,567.29,2693.13,15.96,2.17,2.77,1090.07,17.195,25.0
2018-04-20,8866.27,1122.95,4045.25965755,617.17,2670.14,16.88,2.17,2.8,1089.72,17.11,26.0
2018-04-21,8915.42,1153.58,4041.07630155,605.16,2670.14,16.88,2.17,2.8,1089.72,17.11,32.0
2018-04-22,8795.01,1201.47,4044.22686897,620.07,2670.14,16.88,2.17,2.8,1089.72,17.11,31.0
2018-04-23,8931.3,1439.27,4196.25171338,642.85,2670.29,16.34,2.18,2.83,1083.67,16.935,28.0
2018-04-24,9650.0,1409.29,4505.67322572,703.38,2634.56,18.02,2.17,2.83,1086.87,16.595,29.0
2018-04-25,8865.98,1292.01,4086.55588895,617.49,2639.4,17.84,2.17,2.84,1084.28,16.565,64.0
2018-04-26,9272.11,1423.31,4321.402583,661.0,2666.94,16.24,2.18,2.82,1086.67,16.575,47.0
2018-04-27,8922.55,1331.46,4158.98787039,642.77,2669.91,15.41,2.17,2.8,1093.81,16.53,55.0
2018-04-28,9329.99,1388.97,4363.74505205,682.0,2669.91,15.41,2.17,2.8,1093.81,16.53,54.0
2018-04-29,9389.01,1438.37,4406.14235258,687.51,2669.91,15.41,2.17,2.8,1093.81,16.53,61.0
2018-04-30,9243.82,1350.49,4305.42986541,669.81,2648.05,15.93,2.17,2.79,1087.33,16.38,59.0
2018-05-01,9072.29,1352.01,4258.49691884,670.75,2654.8,15.49,2.16,2.82,1087.9,16.25,56.0
2018-05-02,9190.48,1451.99,4348.44437637,685.02,2635.67,15.97,2.17,2.8,1089.66,16.35,52.0
2018-05-03,9725.74,1499.0,4677.57175714,775.51,2629.73,15.9,2.16,2.78,1098.59,16.465,55.0
2018-05-04,9685.0,1508.09,4688.55050598,783.01,2663.42,14.77,2.16,2.78,1097.8,16.415,56.0
2018-05-05,9800.0,1748.89,4849.46672912,812.0,2663.42,14.77,2.16,2.78,1097.8,16.415,63.0
2018-05-06,9600.0,1748.8,4739.86360557,784.33,2663.42,14.77,2.16,2.78,1097.8,16.415,67.0
2018-05-07,9356.25,1648.96,4580.69149636,752.43,2672.63,14.75,2.17,2.78,1097.8,16.415,56.0
2018-05-08,9177.81,1596.21,4501.76940057,746.99,2671.92,14.71,2.16,2.81,1103.03,16.445,62.0
2018-05-09,9300.08,1626.91,4549.42685132,750.0,2697.79,13.42,2.18,2.84,1106.26,16.44,53.0
2018-05-10,9010.51,1517.36,4382.53133212,723.51,2723.07,13.23,2.17,2.83,1106.74,16.6,63.0
2018-05-11,8403.33,1365.0,4077.1869672,678.05,2727.72,12.65,2.15,2.84,1106.76,16.76,41.0
2018-05-12,8475.0,1459.99,4142.172654,684.66,2727.72,12.65,2.15,2.84,1106.76,16.76,44.0
2018-05-13,8686.1,1481.47,4286.85927149,729.29,2727.72,12.65,2.15,2.84,1106.76,16.76,40.0
2018-05-14,8670.0,1414.01,4262.04779977,726.9,2730.13,12.93,2.15,2.85,1101.28,16.645,40.0
2018-05-15,8477.46,1341.62,4144.20429285,706.08,2711.45,14.63,2.18,2.92,1094.15,16.41,40.0
2018-05-16,8344.0,1280.58,4090.71598729,707.45,2722.46,13.42,2.17,2.94,1094.72,16.255,32.0
2018-05-17,8059.0,1194.93,3912.80862364,668.56,2720.13,13.43,2.16,2.94,1093.37,16.385,31.0
2018-05-18,8238.51,1204.25,4014.75255872,694.5,2712.97,13.42,2.15,2.9,1096.21,16.39,37.0
2018-05-19,8235.6,1177.39,4007.93520575,695.96,2712.97,13.42,2.15,2.9,1096.21,16.39,31.0
2018-05-20,8516.86,1289.76,4156.42489776,714.0,2712.97,13.42,2.15,2.9,1096.21,16.39,32.0
2018-05-21,8393.44,1229.87,4070.33838899,696.77,2733.01,13.08,2.16,2.9,1095.1,16.34,41.0
2018-05-22,7987.7,1134.14,3825.98053518,640.5,2724.44,13.22,2.15,2.9,1097.02,16.58,30.0
2018-05-23,7505.0,997.01,3532.65138414,577.2,2733.29,12.58,2.14,2.83,1100.42,16.53,26.0
2018-05-24,7584.15,1075.64,3625.42172848,602.64,2727.76,12.53,2.12,2.82,1112.52,16.51,27.0
2018-05-25,7459.11,1013.0,3536.75713601,584.02,2721.33,13.22,2.09,2.76,1118.27,16.67,25.0
2018-05-26,7337.95,1005.09,3501.04614742,584.99,2721.33,13.22,2.09,2.76,1118.27,16.67,23.0
2018-05-27,7346.64,995.51,3476.84564694,570.75,2721.33,13.22,2.09,2.76,1118.27,16.67,19.0
2018-05-28,7107.94,883.0,3269.70536678,511.33,2721.33,13.22,2.09,2.76,1118.27,16.67,22.0
2018-05-29,7460.0,988.42,3503.14681972,566.66,2689.86,17.02,2.04,2.58,1118.66,16.475,16.0
2018-05-30,7380.01,982.45,3460.7665698,557.22,2724.01,14.94,2.06,2.67,1119.77,16.37,38.0
2018-05-31,7485.0,995.0,3529.77641158,577.1,2705.27,15.43,2.07,2.68,1118.68,16.55,25.0
2018-06-01,7514.32,1001.38,3545.06443806,578.89,2734.62,13.46,2.09,2.74,1109.21,16.42,24.0
2018-06-02,7636.42,1083.98,3627.79560064,590.46,2734.62,13.46,2.09,2.74,1109.21,16.42,27.0
2018-06-03,7706.37,1167.5,3721.44018157,618.63,2734.62,13.46,2.09,2.74,1109.21,16.42,40.0
2018-06-04,7487.37,1097.41,3587.94235734,591.5,2746.87,12.74,2.12,2.78,1105.41,16.44,41.0
2018-06-05,7612.51,1147.99,3668.28114361,607.6,2748.8,12.4,2.13,2.76,1107.8,16.385,26.0
2018-06-06,7655.0,1127.25,3672.15793188,606.18,2772.35,11.64,2.14,2.81,1103.26,16.545,42.0
2018-06-07,7684.93,1143.5,3681.83551424,603.56,2770.37,12.13,2.13,2.77,1097.86,16.745,38.0
2018-06-08,7618.83,1115.22,3645.17061542,598.59,2779.03,12.18,2.11,2.77,1104.16,16.72,40.0
2018-06-09,7496.4,1084.99,3590.36727613,593.4,2779.03,12.18,2.11,2.77,1104.16,16.72,39.0
2018-06-10,6770.31,940.0,3214.30809781,525.25,2779.03,12.18,2.11,2.77,1104.16,16.72,24.0
2018-06-11,6881.0,956.14,3262.68724699,531.68,2782.0,12.35,2.13,2.8,1100.89,16.76,15.0
2018-06-12,6544.99,871.0,3071.14808392,494.14,2786.85,12.34,2.13,2.81,1101.9,16.855,19.0
2018-06-13,6302.32,842.99,2956.70538554,476.02,2775.63,12.94,2.12,2.85,1101.34,16.905,19.0
2018-06-14,6638.49,897.02,3150.67315259,519.75,2782.49,12.12,2.12,2.81,1118.02,17.125,17.0
2018-06-15,6391.22,842.84,3004.11191249,487.45,2779.66,11.98,2.12,2.81,1107.76,17.225,26.0
2018-06-16,6484.29,850.1,3051.31475305,497.31,2779.66,11.98,2.12,2.81,1107.76,17.225,22.0
2018-06-17,6447.16,846.71,3037.03585652,496.5,2779.66,11.98,2.12,2.81,1107.76,17.225,23.0
2018-06-18,6709.02,883.64,3162.71814519,517.47,2773.75,12.31,2.12,2.8,1104.06,16.605,27.0
2018-06-19,6736.41,907.5,3213.51051752,538.5,2762.59,13.35,2.12,2.77,1104.12,16.355,32.0
2018-06-20,6756.1,890.88,3210.76886096,535.99,2767.32,12.79,2.12,2.8,1099.89,16.285,34.0
2018-06-21,6719.01,871.43,3175.12578547,525.49,2749.76,14.64,2.11,2.77,1092.56,16.245,37.0
2018-06-22,6059.82,752.2,2831.95476682,462.01,2754.88,13.77,2.12,2.77,1089.31,16.425,28.0
2018-06-23,6178.29,763.0,2890.23170779,475.17,2754.88,13.77,2.12,2.77,1089.31,16.425,17.0
2018-06-24,6149.99,746.8,2840.78203519,454.79,2754.88,13.77,2.12,2.77,1089.31,16.425,15.0
2018-06-25,6246.01,755.39,2878.56845165,458.41,2717.07,17.33,2.1,2.75,1085.88,16.375,16.0
2018-06-26,6074.0,694.69,2756.31089268,429.08,2723.06,15.92,2.12,2.75,1080.33,16.225,21.0
2018-06-27,6132.17,713.05,2804.43453329,441.41,2699.63,17.91,2.11,2.71,1081.34,16.21,18.0
2018-06-28,5851.66,659.65,2665.73183042,420.0,2716.31,16.85,2.1,2.73,1081.34,16.11,20.0
2018-06-29,6202.36,716.4,2813.20623738,434.6,2718.37,16.09,2.11,2.73,1074.14,16.03,16.0
2018-06-30,6383.19,748.15,2908.74809033,453.29,2718.37,16.09,2.11,2.73,1074.14,16.03,22.0
2018-07-01,6349.5,735.74,2891.56805317,451.43,2718.37,16.09,2.11,2.73,1074.14,16.03,27.0
2018-07-02,6611.79,780.99,3028.53349252,476.34,2726.71,15.6,2.14,2.75,1075.1,15.98,27.0
2018-07-03,6502.62,756.28,2964.94445651,461.75,2713.22,16.14,2.12,2.72,1074.0,15.93,31.0
2018-07-04,6587.47,763.64,3001.16332612,466.9,2713.22,16.14,2.12,2.72,1078.35,16.045,33.0
2018-07-05,6532.95,742.83,2978.30646116,467.25,2736.61,14.97,2.13,2.74,1073.08,15.95,37.0
2018-07-06,6600.0,731.04,2997.84355271,469.3,2759.82,13.37,2.12,2.71,1067.68,15.995,34.0
2018-07-07,6753.28,768.99,3081.08122144,484.48,2759.82,13.37,2.12,2.71,1067.68,15.995,34.0
2018-07-08,6701.97,748.99,3061.15831005,486.08,2759.82,13.37,2.12,2.71,1067.68,15.995,38.0
2018-07-09,6664.01,730.0,3018.8196925,471.6,2784.17,12.69,2.13,2.75,1072.87,16.205,39.0
2018-07-10,6303.7,687.33,2831.92881204,432.59,2793.84,12.64,2.13,2.77,1071.17,15.93,37.0
2018-07-11,6390.04,707.51,2888.67670691,446.25,2774.02,13.63,2.11,2.74,1065.57,15.915,29.0
2018-07-12,6249.75,687.99,2816.32179035,431.46,2798.29,12.58,2.1,2.75,1067.49,15.84,33.0
2018-07-13,6216.29,694.7,2810.96265975,432.8,2801.31,12.18,2.11,2.73,1065.88,15.81,29.0
2018-07-14,6248.65,700.59,2824.20293568,434.13,2801.31,12.18,2.11,2.73,1065.88,15.81,29.0
2018-07-15,6348.73,723.36,2888.37876918,449.41,2801.31,12.18,2.11,2.73,1065.88,15.81,32.0
2018-07-16,6728.81,799.74,3074.78382526,478.18,2798.43,12.83,2.1,2.75,1059.03,15.81,36.0
2018-07-17,7315.01,851.54,3300.73397813,499.01,2809.55,12.06,2.09,2.76,1054.29,15.77,39.0
2018-07-18,7378.99,825.81,3275.27231871,478.81,2815.62,12.1,2.09,2.77,1052.34,15.44,42.0
2018-07-19,7470.01,823.49,3283.58017854,468.39,2804.49,12.87,2.09,2.74,1049.53,15.26,44.0
2018-07-20,7334.46,763.0,3188.52869918,448.21,2801.83,12.86,2.11,2.77,1049.11,15.37,47.0
2018-07-21,7408.0,786.62,3241.46331798,461.5,2801.83,12.86,2.11,2.77,1049.11,15.37,43.0
2018-07-22,7397.8,785.22,3229.51495044,456.9,2801.83,12.86,2.11,2.77,1049.11,15.37,46.0
2018-07-23,7720.09,781.81,3308.23486276,449.0,2806.98,12.62,2.11,2.83,1046.6,15.485,44.0
2018-07-24,8385.5,863.53,3583.34004134,478.79,2820.4,12.41,2.11,2.83,1049.26,15.51,49.0
2018-07-25,8157.15,830.26,3491.81226066,470.81,2846.07,12.29,2.13,2.82,1052.81,15.565,54.0
2018-07-26,7931.99,804.0,3400.58716126,461.42,2837.44,12.14,2.11,2.86,1051.5,15.535,53.0
2018-07-27,8184.21,819.86,3493.26225484,469.3,2818.82,13.03,2.12,2.84,1050.27,15.355,47.0
2018-07-28,8228.9,822.89,3505.03383734,468.12,2818.82,13.03,2.12,2.84,1050.27,15.355,54.0
2018-07-29,8216.34,829.99,3500.30919898,466.01,2818.82,13.03,2.12,2.84,1050.27,15.355,54.0
2018-07-30,8170.01,814.23,3464.77107058,456.46,2802.6,14.26,2.13,2.85,1045.37,15.49,53.0
2018-07-31,7727.27,776.28,3281.39431784,432.35,2816.29,12.83,2.12,2.85,1043.3,15.43,48.0
2018-08-01,7603.99,767.44,3220.53680437,419.6,2813.36,13.15,2.13,2.87,1043.46,15.475,39.0
2018-08-02,7533.92,730.56,3173.35115503,410.71,2827.22,12.19,2.12,2.85,1045.89,15.45,39.0
2018-08-03,7414.08,724.99,3150.83894491,417.8,2840.35,11.64,2.12,2.82,1050.4,15.36,36.0
2018-08-04,7005.0,695.76,3001.20831252,407.0,2840.35,11.64,2.12,2.82,1050.4,15.36,31.0
2018-08-05,7030.01,709.38,3017.54726982,408.83,2840.35,11.64,2.12,2.82,1050.4,15.36,23.0
2018-08-06,6938.0,690.79,2978.20046276,404.99,2850.4,11.27,2.11,2.8,1047.44,15.345,25.0
2018-08-07,6718.22,657.41,2853.05119276,378.08,2858.45,10.93,2.13,2.84,1045.05,15.465,25.0
